label,score,sentence
environmental,0.9965143799781799,"Additionally, our discussion of environmental, social and governance (ESG) assessments, goals and relevant issues herein are informed by various ESG standards and frameworks (including standards for the measurement of underlying data) and the interests of various stakeholders."
environmental,0.9945152401924133,Any references to materiality in the context of such discussions and any related assessment of ESG materiality may differ from the definition of materiality under the federal securities laws for SEC reporting purposes.
environmental,0.9743631482124329,"Overview Fluence is a leading global provider of energy storage products and solutions, services, and optimization software for renewables and storage."
environmental,0.9935688972473145,"With a presence in over 47 markets globally, Fluence provides an ecosystem of offerings to drive the clean energy transition, including modular, scalable energy storage products and solutions, comprehensive service offerings, and the Fluence IQ Platform, which delivers artificial intelligence enabled software-as-a-service (SaaS) products, including Fluence Nispera and Fluence Mosaic, for managing and optimizing renewables and storage from any provider."
environmental,0.9979382157325745,Our Industry and Market Opportunity Climate change is an existential threat and there is currently an ongoing systemic global transition away from fossil fuels towards sustainable energy systems.
environmental,0.9975671768188477,A major challenge that is threatening the rapid transition to a green economy is the lack of grid flexibility across the globe.
environmental,0.9970008730888367,"Substantial portions of renewable generation, unlike fossil fuel generation, is intermittent and can only be used in favorable wind and solar conditions."
environmental,0.9963616728782654,Energy storage is therefore critical in unlocking the worlds clean energy transition by enabling large-scale adoption of 24/7 renewable energy while providing the resilience and reliability required of energy infrastructure.
environmental,0.9891378283500671,"Energy storage is essential for building flexibility into power systems in a variety of ways including for energy shifting, as a peaking asset, for system stability, and for increasing grid utilization."
environmental,0.9948790073394775,"According to the BloombergNEF 2H 2023 Energy Storage Market Outlook, annual front-of-the-meter additions (excluding projected utility-scale deployments in China) are on track to hit approximately 158 GWh by 2030."
environmental,0.862480103969574,"Additionally, SaaS products for renewables and storage are critical for helping asset owners and managers navigate increasing market complexities."
environmental,0.9917035102844238,"As portfolios of renewable and storage assets quickly scale across the globe, asset owners and managers will require SaaS products that optimize the performance of those assets to maximize their revenues and lower their overall cost of ownership."
environmental,0.9899976849555969,We believe the worlds operators of transmission and distribution networks face a once-in-an-industry challenge as the rapid growth of distributed resources and renewable generation increase intermittency and congestion and weaken system stability.
environmental,0.9970567226409912,"We expect the need for SATA to grow rapidly, as the massive expansion of renewable energy sources will increase grid congestion and consequently require more grid reinforcement and relief interventions."
environmental,0.9965577721595764,"As the energy transition accelerates, energy production and consumption are becoming increasingly imbalanced."
environmental,0.9542727470397949,Grid expansion is necessary to transport energy generated in decentralized locations over sometimes long distances.
environmental,0.9750530123710632,"At the same time, the traditional grid expansion must be supplemented by energy storage solutions deployed as a transmission asset to overcome the challenges for the transmission grid."
environmental,0.9979408383369446,"Governments across the globe have announced and implemented various policies, regulation, and legislation to support the transition from fossil fuels to low-carbon forms of energy including through the development and deployment of energy storage."
environmental,0.9836714863777161,"For example, in August 2022, the United States passed the Inflation Reduction Act of 2022 (the IRA), which includes a number of government incentives that support the adoption of energy storage products and solutions and services which are anticipated to benefit the Company and its operations."
environmental,0.9863119721412659,"Such government policies and programs are becoming increasingly instrumental in stimulating adoption of energy storage solutions across different markets through a variety of methods, including by providing financial support, facilitating grid integration, supporting research and development, and establishing favorable regulatory regimes."
environmental,0.818375289440155,"The energy storage market is comprised of three elements: Energy storage products and solutions the components (including batteries), professional services, and labor required to manufacture, assemble, and install battery storage systems."
environmental,0.7351284623146057,"The energy storage products and solutions market is driven by the deployment of new energy storage products and solutions globally, and its addressable market is comprised of the annual spend associated with the manufacturing, delivery, and installation of new energy storage products and solutions."
environmental,0.566039502620697,"We believe most forecasts for the energy storage sector, including BloombergNEFs, understate the size and market opportunity as forecasts generally only account for spend associated with the physical energy storage asset and do not account for the associated services and digital applications spend."
environmental,0.9875632524490356,Cloud-based software applications can be deployed on both energy storage assets and renewable and conventional generation assets.
environmental,0.9858603477478027,"The digital applications and solutions sector is driven by the growth in installed energy storage products and solutions and renewable and conventional generation assets, and its addressable market is comprised of the total global installed fleet of energy storage products and solutions and renewable and conventional generation assets."
environmental,0.997960090637207,"We believe there is an opportunity to not only deploy digital applications and software solutions on individual assets but also across entire energy storage fleets and portfolios of generation assets to improve their collective performance and economic output, and to reduce the overall carbon footprint of the electric grid by optimizing the interactions between different asset types."
environmental,0.9971428513526917,"We believe there are multiple factors driving continued growth in the energy storage sector, including, but not limited to: The accelerating transition from fossil to renewable generation is expected to require significant increases in energy storage capacity to both offset potential grid instability caused by intermittent renewable resources and enable the use of power from renewable generation assets at times when the natural resource is unavailable."
environmental,0.9969218373298645,Energy storage will be essential in managing variations in renewable electricity output.
environmental,0.9948516488075256,"Growing capacity constraints on existing power grids that were not designed to support distributed and renewable generation infrastructure or technologies, such as electric vehicles, are positioning energy storage assets as a key solution."
environmental,0.9979695677757263,"Environmental responsibility has become a priority for companies and investors, with over 400 member companies having pledged to source 100% of their energy from renewables as part of the RE100, a global corporate renewable energy initiative."
environmental,0.9977942705154419,"Governments across the globe have announced legislation, policies, and initiatives to support the transition from fossil fuels to low-carbon forms of energy and to support specifically energy storage deployment and development, including the United States through the passage of the IRA."
environmental,0.6024573445320129,"Our Products and Services Our offerings include energy storage products and solutions, delivery services, recurring operational services and digital applications and solutions for energy storage and other power assets."
environmental,0.8757573962211609,We may refer to our energy storage products as energy storage solutions and use this term interchangeably as it is more reflective of the full offering available and provided to our customers.
environmental,0.9954439401626587,We have repeatedly pioneered new use cases for grid-scale energy storage.
environmental,0.9950392842292786,"Some of the uses we have supported include frequency regulation, generation enhancement, capacity peak power, energy cost control, microgrids/islands, renewable integration, virtual dams, transmission and distribution (T&D) enhancement, and critical power."
environmental,0.8366475105285645,"We currently offer five energy storage products and solutions built on our common storage platform, which are optimized for common customer use cases but can be configured for specific customer needs: Gridstack Pro: Fluences latest energy storage product for large-scale front-of-the-meter applications."
environmental,0.9868813753128052,Sunstack: Fluences DC-coupled energy storage product for DC-coupled solar + storage projects (Gridstack is used for AC-coupled solar + storage projects).
environmental,0.9545185565948486,"Sunstack also comes with enhanced Fluence OS market dispatch applications that support specific solar + storage use cases, such as firm solar output and solar energy time shifting."
environmental,0.9198310375213623,"Fluence OS enables Fluence energy storage products to deliver critical grid services such as primary frequency regulation, secondary frequency response, fast frequency response, peak shaving, voltage regulation, power factor regulation, non-spinning reserves, capacity peak power, solar energy time-shifting, firm solar export, and more."
environmental,0.7941154837608337,We also offer comprehensive engineering and delivery services to support the deployment of our energy storage products and solutions.
environmental,0.7959377765655518,"Sixth-Generation Technology Fluences sixth generation energy storage products are built on more than 14 years of development in prior generations, and reflecting, among other things, ongoing safety and design improvements."
environmental,0.7077422738075256,Fluences energy storage products make it simpler for customers to deploy storage faster and more cost effectively without sacrificing quality and configurability.
environmental,0.8946194648742676,"Fluence Mosaic is an intelligent bidding software for utility-scale storage and renewable assets, enabling customers to optimize asset trading in wholesale electricity markets."
environmental,0.995195209980011,"Fluence Nispera helps customers monitor, analyze, forecast, and optimize the performance and value of renewable energy assets."
environmental,0.9926349520683289,"Its flagship offering is an AI-driven utility-scale asset performance management platform that supports portfolios of energy storage, solar, and wind assets."
environmental,0.9942469596862793,"Our growth strategy includes leveraging our global scale, technology leadership, product development, and market share position to help transform the way we power our world for a more sustainable future."
environmental,0.9938056468963623,The Company is focused on transforming the way we power our world by helping customers create more resilient and sustainable electric grids.
environmental,0.9320107102394104,"We intend to further develop energy storage products, services, and digital software offerings into solutions that solve our customers energy challenges, and expand our services with additional value-add offerings."
environmental,0.9920309782028198,"We also plan to add new customers as the number of IPPs, utilities and other key energy customers buying MWs of battery energy storage solutions grows substantially throughout the world."
environmental,0.918627917766571,"Our Customers As of September 30, 2023, we have deployed energy storage products and solutions in 33 markets in 25 countries."
environmental,0.9953281879425049,"We are a purpose-built, purpose-driven company on a mission to transform the way we power our world for a more sustainable future."
environmental,0.9953511953353882,"The Companys energy storage products and solutions, services, and digital software offerings are intended to enable more sustainable, reliable, and resilient electric grids and infrastructure in a repeatable, scalable way."
environmental,0.9890630841255188,Our internal Sustainability Program is built upon three key pillars: (i) Reporting & Stakeholder Engagement; (ii) Environmental Stewardship & Compliance; and (iii) Responsible Sourcing & Social Compliance.
environmental,0.9954394698143005,Fluences Sustainability Program is governed by two internal committees our ESG Council and ESG Steering.
environmental,0.9935474991798401,These are cross functional leadership teams responsible for gathering alignment and support across the organization to advance our ESG initiatives.
environmental,0.9914501309394836,"The ESG Council is made up of leadership representing key internal stakeholders (including individuals with subject-matter expertise in environment, supply chain, human resources, health and safety, legal, marketing, finance, and ethics)."
environmental,0.991502046585083,"The ESG Council reports to our ESG Steering, which is comprised of five management leaders (our Chief Executive Officer, Chief Financial Officer, Chief Human Resources Officer, Chief Supply Chain and Manufacturing Officer, and General Counsel)."
environmental,0.997718334197998,"In fiscal year 2023, we published our first annual sustainability report, which leveraged several ESG frameworks, such as Sustainability Accounting Standards Board (SASB) Fuel Cells & Industrial Batteries standard in addition to those standards promulgated by the Global Reporting Initiative (GRI)."
environmental,0.9914875030517578,We also incorporated the applicable United Nations Sustainable Development Goals (UN SDGs) that we determined best aligned with our mission into the report.
environmental,0.9791466593742371,"Safety We believe that Fluence stands out as a leader in progressive health, safety, and environmental management, underpinned by our commitment to reducing hazards and minimizing risks."
environmental,0.9452782273292542,"Pursuant to this agreement, we have a license to develop, manufacture and commercialize an optimized battery subsystem that is significantly more energy dense than todays standard solutions."
environmental,0.9718129634857178,"Our energy storage products incorporate various raw materials including, but not limited to, steel, aluminum, copper, nickel, iron phosphate, graphite, manganese, lithium carbonate, lithium hydroxide, and cobalt."
environmental,0.8410261869430542,"If one or more suppliers were unable to satisfy our requirements for particular key components, including the increasing number of regulatory requirements regarding products environmental, social, and/or geographic provenance, we could experience a disruption to our operations as alternative suppliers are identified and qualified and new supply arrangements are entered into."
environmental,0.9631699323654175,"Our energy storage products and solutions, services, and digital applications are highly specialized and specific to the clean energy industry."
environmental,0.9670717716217041,"There is a rising demand for energy storage products and solutions globally, and with that growing demand, we see increasing numbers of new entrants and potential entrants in the energy storage space."
environmental,0.9981389045715332,"For example, the United States rejoined the Paris Agreement effective February 19, 2021, an international climate change agreement among almost 200 nations and the European Union, that established a long-term goal of keeping the increase in global average temperature well below 2C above pre-industrial levels and which calls for countries to set their own GHG emissions targets and be transparent about the measures each country will use to achieve these targets."
environmental,0.9977377653121948,"In August 2022, the United States passed the IRA, which consists of a number of provisions aimed directly at confronting the climate change crisis."
environmental,0.9985138773918152,The climate-related provisions of the IRA are projected to cut emissions by up to 40% from 2005 GHG levels in the United States by 2030.
environmental,0.9979279041290283,"These types of regulations incentivize the adoption of renewable energy technologies, including energy storage products."
environmental,0.9961870312690735,"Moreover, the European Commission proposed the REPowerEU Plan in May 2022, which is centered around the goal of making Europe independent from Russian fossil fuels well before 2030, in light of Russia's invasion of Ukraine early in 2022."
environmental,0.9979215264320374,It is meant to incentivize and accelerate the transition to clean energy alternatives and aims to increase the security of energy supply by building and connecting more renewable generation to the grid.
environmental,0.9972611665725708,"In March 2023, the European Commission launched their proposal for the Net Zero Industrial Plan (NZIA), which aims to improve the competitiveness of the European clean tech industry."
environmental,0.9977549910545349,"Within the proposed NZIA, batteries as well as energy storage technologies have been net-zero technologies."
environmental,0.9976189732551575,This classification may in the future allow for improved permitting processes and easier state aid funding for manufacturing facilities for these and other net-zero technologies.
environmental,0.9973408579826355,The draft proposal also introduces the possibility of sustainability and resiliency contributions in public procurement procedures as well as in auctions to deploy renewable energy sources.
environmental,0.9969109892845154,"As the legislation is in negotiations with the Council of the EU and the European Parliament at this time, the exact magnitude of the impact on the clean energy industry and the Company is yet to be defined, however a strengthening of the clean technology manufacturing sector in Europe can be seen as a positive development for energy storage, as the acceleration of renewable energy production in Europe creates stronger demand for energy storage for the integration of increasing shares of renewable energy."
environmental,0.9880101084709167,"Additionally, in December 2022, Australia agreed in principle to establish the Capacity Investment Scheme which is intended to provide a national framework to encourage new investment in clean dispatchable capacity to support reliability and affordability in Australias energy market and parts of the program are a significant step for the government to underwrite many new storage projects by offering a revenue floor and revenue sharing mechanism to address reliability as GWs of coal-fired power plants retire."
environmental,0.9983580708503723,"In August 2022, India revised its previous pledge to achieve a 33 35% reduction in emissions intensity by 2030 and has committed to reduce emissions intensity by 45% of 2005 GHG levels by 2030 and to achieve about 50% cumulative electric power installed capacity from non-fossil fuel-based energy resources by 2030 as well as achieve net-zero carbon emissions by 2070."
environmental,0.9983211159706116,"Current legislation and regulation addressing climate change is making lower GHG-emitting energy sources, such as solar and wind, increasingly desirable to consumers compared to higher GHG-emitting energy sources, such as coal and natural gas and could continue to do so into the future."
environmental,0.9983162879943848,"As a result, legislation and regulations with more stringent limitations on GHG emissions may potentially increase the demand for energy storage products and related services."
environmental,0.9964807629585266,IRS private letter ruling clarified that energy storage is eligible for federal tax credits if charged primarily by qualifying renewable resources.
environmental,0.8776770234107971,The IRA adopted in August 2022 contains a number of tax incentive provisions that directly support the adoption of energy storage products and services.
environmental,0.9621115326881409,"Before the enactment of the IRA, the Section 48 ITC did not apply to standalone energy storage projects."
environmental,0.9878650307655334,The IRA added Section 48(a)(3)(A)(ix) to create an ITC for standalone energy storage technology with a minimum capacity of 5 kWh.
environmental,0.7374173402786255,"Energy storage installations that are placed in service after December 31, 2022 and begin construction prior to January 1, 2025, are entitled to the existing ITC under Section 48(a)."
environmental,0.598729133605957,"To qualify for the ITC bonus rate of 30%, an energy storage project will need to satisfy the prevailing wage and apprenticeship requirements."
environmental,0.995412290096283,"The existing energy ITC will be replaced by a Clean Electricity Investment Tax Credit (CEITC) or tech neutral regime, which is available for any investment in a qualified storage facility that is placed in service after calendar year 2024 (prevailing wage and apprenticeship requirements will still apply)."
environmental,0.9964597821235657,"Other Policy Initiatives including Tax Incentives, Cash Grants and Performance Incentives There are varying other policy initiatives designed to support and accelerate adoption of clean and/or reliable distributed generation technologies."
environmental,0.9845383167266846,"As of September 30, 2023, in the United States, our energy storage products are installed or in delivery in a number of states, including, but not limited to, Arizona, California, Colorado, Indiana, Maryland, Massachusetts, New York, New Jersey, North Carolina, Ohio, Pennsylvania, Texas, and West Virginia, and each state has its own enabling policy framework, which is subject to change."
environmental,0.9971758127212524,"Some states have utility procurement programs, energy storage mandates, targets or goals, and/or renewable portfolio standards for which our technology is eligible."
environmental,0.9959731698036194,"As noted, several states in the United States have an energy storage mandate or policies designed to encourage the adoption of storage, including eleven states with specific energy storage targets."
environmental,0.9967241883277893,"Other states, including Michigan and Vermont, are studying or proposing energy storage deployment policies and there are likely further energy storage mandates coming as they have been introduced in state legislatures over the course of the last year."
environmental,0.9885984659194946,Storage installations also are supported in certain states by state public utility commission policies that require utilities to consider alternatives such as storage in integrated resource planning proceedings before they can build new generation.
environmental,0.9910248517990112,"Our business is directly benefited by the adoption of such mandates or policies, which create a greater demand among customers in the United States for such energy storage solutions."
environmental,0.9980630278587341,"Under the European Commissions proposal, member states would be required to assess flexibility needs of their electricity systems for the following five years in view of the need to cost effectively achieve security of supply and decarbonize their power systems."
environmental,0.9977791905403137,"Based on these assessments, the new market design would introduce a requirement for national governments to define indicative national objectives for demand response and energy storage and reflect those objectives in their respective national energy and climate plans."
environmental,0.9973365664482117,"In order to realize those objectives, member states would be able to strengthen the role of energy storage in national capacity/resource adequacy mechanisms, or implement flexibility support schemes consisting of payments for the available capacity of non-fossil flexibility such as demand response and storage."
environmental,0.9811100959777832,"In March 2023, the European Commission passed the Temporary Crisis and Transition Framework for State Aid Measures, in which it established the possibility of CAPEX and OPEX funding mechanism for energy storage on a member state level."
environmental,0.9963101744651794,We believe that mechanisms such as these will impact adoption of energy storage solutions.
environmental,0.9971809387207031,"Additionally, there are certain European country specific initiatives that have historically helped the adoption of clean energy and energy storage solutions."
environmental,0.9925733804702759,"For instance, in Germany, Section 118 (6), sentence 1 of the Energy Industry Act provides an exemption from network charges in the case of newly constructed facilities for storing electrical energy."
environmental,0.986729085445404,"In July 2023, FERC issued Order 2023, which is intended to speed up the process of connecting new energy projects to the grid due to the backlog of more than 10,000 energy projects awaiting interconnection in the United States."
environmental,0.9724356532096863,It includes more stringent deadlines and has adjusted processes that had previously created barriers to battery projects obtaining interconnection and improves interconnection procedures with elements such as more accurate operational modeling of energy storage in interconnection studies.
environmental,0.9544932842254639,"To install and operate energy storage products and solutions on our platform, we, our customers, or our partners, as may be applicable, are required to obtain and maintain applicable permits and approvals from the relevant appropriate governmental or regulatory authorities having jurisdiction to install energy storage products and solutions and to interconnect the products with the local electrical utility."
environmental,0.8497112989425659,Risks Related to Our Business Our limited operating and revenue history as an independent entity and the nascent clean energy industry in which we operate makes evaluating our business and future prospects difficult.
environmental,0.998035728931427,"Our potential future growth in a nascent and rapidly-evolving industry is dependent on a number of factors, including rising demand for clean electric power solutions that can provide electric power with lower carbon emissions and replacement of conventional generation sources and the adoption speed of digital software applications to modernize the efficiency of power assets and the electric grid."
environmental,0.553787112236023,New supply agreements with established suppliers in the battery and inverter industries present a potential period of growing pains as we launch new energy storage product offerings.
environmental,0.7967564463615417,"If any of our suppliers or contract manufacturers is unable or unwilling to provide us with contracted quantities in a timely manner at prices, quality levels (including environmental, social, and/or geographic provenance), and volumes acceptable to us and which are contracted for, we would have limited alternatives for supply and manufacturing, and we may not be able to contract for and receive suitable alternative supply or manufacturing abilities in a timely manner for our customers, if at all."
environmental,0.99472975730896,"Certain of our suppliers also supply products and components to other businesses, including businesses engaged in the production of electric vehicles, renewable energy production, consumer electronics and other industries unrelated to energy storage products."
environmental,0.9764490127563477,"Additionally, there are increasing expectations in various jurisdictions that companies monitor the environmental and social performance of their suppliers, including compliance with a variety of labor practices, as well as consider a wider range of potential environmental and social matters, including the end of life considerations for products."
environmental,0.6254914999008179,These raw materials form an essential and integral part of our energy storage products.
environmental,0.8924327492713928,"Failure by our vendors and suppliers to use ethical business practices and comply with applicable laws and regulations, including labor and environmental laws, may adversely affect our business."
environmental,0.984635591506958,"We expect competition in the energy storage industry to increase due to increased demand from customers and recent regulatory changes and incentives geared towards adoption of energy storage solutions, services, and digital applications, including as a result of the IRA and its anticipated impacts in the United States."
environmental,0.9978273510932922,"There are also several competing alternatives for energy storage solutions, as well as non-intermittent energy generation that does not require storage,including but not limited to: lithium-ion batteries, other batteries, pumped hydro, hydrogen, biofuels, and generation paired with carbon sequestration."
environmental,0.9531074166297913,"If we fail to maintain those relationships with AES and Siemens or if those relationships weaken, or if AES or Siemens decide to reduce their energy storage activities, it could materially impact our business prospects, financial condition, cash flows or sales."
environmental,0.9751616716384888,"We anticipate that, as the markets for energy storage and SaaS products for renewables and storage become increasingly competitive, marketing initiatives may become increasingly difficult and expensive."
environmental,0.7213645577430725,We rely on third-party general contractors to install energy storage products at our customers sites.
